ST_NAME,YEAR,AC_NO,#,AC_NAME,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES
Bihar,1990,180,15,KHARAGPUR,GEN,SHYAM BIHARI YADAV,M,,NODATA,IND,89
Bihar,1990,180,17,KHARAGPUR,GEN,ASHOK KUMAR SINGH,M,,NODATA,IND,67
Bihar,1990,180,18,KHARAGPUR,GEN,DHARMENDRA SINGH,M,,NODATA,IND,48
Bihar,1990,180,19,KHARAGPUR,GEN,VIDYA BHUSAN MANDAL,M,,NODATA,IND,46
Bihar,1990,180,20,KHARAGPUR,GEN,RAMANAD SINGH,M,,NODATA,IND,42
Bihar,1990,180,21,KHARAGPUR,GEN,SWAMI LAKSHMAN BHIM SEN,M,,NODATA,IND,36
Bihar,1990,181,1,PARBATTA,GEN,VIDYASAGAR NISHAD,M,,NODATA,JD,30725
Bihar,1990,181,2,PARBATTA,GEN,PARMANAND CHAUDHARY,M,,NODATA,IND,26687
Bihar,1990,181,3,PARBATTA,GEN,RAM CHANDRA MISHRA,M,,NODATA,INC,18653
Bihar,1990,181,4,PARBATTA,GEN,SUNIL KUMAR,M,,NODATA,IND,9731
Bihar,1990,181,5,PARBATTA,GEN,ANIL KUMAR DEEPAK,M,,NODATA,BJP,8236
Bihar,1990,181,6,PARBATTA,GEN,MANSOOR ALI,M,,NODATA,IND,2055
Bihar,1990,181,7,PARBATTA,GEN,AJAY KUMAR,M,,NODATA,IND,1712
Bihar,1990,181,8,PARBATTA,GEN,JAGESHWAR SINGH,M,,NODATA,LKD(B),1323
Bihar,1990,181,9,PARBATTA,GEN,ROHIT MANDAL,M,,NODATA,IND,1313
Bihar,1990,181,10,PARBATTA,GEN,SHOBHA KANT MANDAL,M,,NODATA,IND,873
Bihar,1990,181,11,PARBATTA,GEN,MRIGENDRA NATH MISHRA,M,,NODATA,IND,827
Bihar,1990,181,12,PARBATTA,GEN,URMILLA DEVI,F,,NODATA,IND,695
Bihar,1990,181,13,PARBATTA,GEN,NARESH CHANDRA VERMA,M,,NODATA,IND,641
Bihar,1990,181,14,PARBATTA,GEN,DEV NARAIN PRASAD YADAV,M,,NODATA,JNP,619
Bihar,1990,181,15,PARBATTA,GEN,MANNAN ALI,M,,NODATA,IND,367
Bihar,1990,181,16,PARBATTA,GEN,YADU NANDAN MISAR,M,,NODATA,IND,316
Bihar,1990,181,17,PARBATTA,GEN,SUNIL CHAUDHARY,M,,NODATA,IND,313
Bihar,1990,181,18,PARBATTA,GEN,VAKIL PD. YADAV,M,,NODATA,IND,254
Bihar,1990,181,19,PARBATTA,GEN,UPENDRA KUMAR,M,,NODATA,IPF,186
Bihar,1990,181,20,PARBATTA,GEN,GORE LAL SINGH,M,,NODATA,ICS(SCS),184
Bihar,1990,181,21,PARBATTA,GEN,NAYEEM AKHATAR,M,,NODATA,IND,144
Bihar,1990,181,22,PARBATTA,GEN,RAHIM PAHALWAN,M,,NODATA,HMS,140
Bihar,1990,181,23,PARBATTA,GEN,UPENDRA GOPE,M,,NODATA,BSP,128
Bihar,1990,181,24,PARBATTA,GEN,FULESHWAR PD. CHAURASIA,M,,NODATA,IND,126
Bihar,1990,181,25,PARBATTA,GEN,BALRAM PD.,M,,NODATA,IND,122
Bihar,1990,181,26,PARBATTA,GEN,JAYANTI DEVI,F,,NODATA,IND,95
Bihar,1990,181,27,PARBATTA,GEN,DINESH YADAV,M,,NODATA,IND,90
Bihar,1990,181,28,PARBATTA,GEN,JAI PRAKASH AZAD,M,,NODATA,IND,56
Bihar,1990,181,29,PARBATTA,GEN,RAMAVATAR SINGH,M,,NODATA,IND,40
Bihar,1990,181,30,PARBATTA,GEN,JAI CHANDRA PD. SINGH,M,,NODATA,IND,34
Bihar,1990,182,1,CHAUTHAM,GEN,SATYA NARAIN SINGH,M,,NODATA,CPI,33123
Bihar,1990,182,2,CHAUTHAM,GEN,ARUN KESHARI,M,,NODATA,JD,19765
Bihar,1990,182,3,CHAUTHAM,GEN,GHAN SHYAM SINGH,M,,NODATA,INC,17544
Bihar,1990,182,4,CHAUTHAM,GEN,JAGDAMBI MANDAL,M,,NODATA,IND,13376
Bihar,1990,182,5,CHAUTHAM,GEN,KSHAMENDRA KUMAR SINGH,M,,NODATA,IND,8164
Bihar,1990,182,6,CHAUTHAM,GEN,ABHAY KUMAR SINGH,M,,NODATA,BJP,3712
Bihar,1990,182,7,CHAUTHAM,GEN,ANANDI SAHANI,M,,NODATA,BSP,2409
Bihar,1990,182,8,CHAUTHAM,GEN,SUNIL KR. SINGH,M,,NODATA,LKD(B),1411
Bihar,1990,182,9,CHAUTHAM,GEN,ARUN YADAV,M,,NODATA,IND,728
Bihar,1990,182,10,CHAUTHAM,GEN,KAMOD GUPTA,F,,NODATA,IND,632
Bihar,1990,182,11,CHAUTHAM,GEN,RAJENDRA PRASAD,M,,NODATA,IND,602
Bihar,1990,182,12,CHAUTHAM,GEN,SUMITRA DEVI MANDAL,F,,NODATA,IND,492
Bihar,1990,182,13,CHAUTHAM,GEN,ANANDI PASWAN,M,,NODATA,IND,474
Bihar,1990,182,14,CHAUTHAM,GEN,SATYA NARAIN YADAV,M,,NODATA,BKUS,312
Bihar,1990,182,15,CHAUTHAM,GEN,RAMESH SINGH,M,,NODATA,IND,172
Bihar,1990,182,16,CHAUTHAM,GEN,SUBHASH CHANDRA,M,,NODATA,IND,130
Bihar,1990,182,17,CHAUTHAM,GEN,PARAS SINGH,M,,NODATA,IND,118
Bihar,1990,182,18,CHAUTHAM,GEN,SHYAM SUDER DAS,M,,NODATA,IND,92
Bihar,1990,183,1,KHAGARIA,GEN,RANVEER YADAV,M,,NODATA,IND,35504
Bihar,1990,183,2,KHAGARIA,GEN,SATYADEO SINGH,M,,NODATA,INC,16102
Bihar,1990,183,3,KHAGARIA,GEN,YOGENDRA SINGH,M,,NODATA,CPM,15559
Bihar,1990,183,4,KHAGARIA,GEN,RAVINDRA KUMAR SINGH,M,,NODATA,JD,6283
Bihar,1990,183,5,KHAGARIA,GEN,MD. SHAHAVUDDIN,M,,NODATA,JNP,6048
Bihar,1990,183,6,KHAGARIA,GEN,SURESH PRASAD,M,,NODATA,BJP,3140
Bihar,1990,183,7,KHAGARIA,GEN,SHIVANANDAN PD. YADAV,M,,NODATA,IND,2708
Bihar,1990,183,8,KHAGARIA,GEN,UPENDRA SHARMA,M,,NODATA,IND,1992
Bihar,1990,183,9,KHAGARIA,GEN,VIBHOOTI YADAV,M,,NODATA,IND,1812
Bihar,1990,183,10,KHAGARIA,GEN,SHASHI BHUSHAN MEHTA,M,,NODATA,BSP,1330
Bihar,1990,183,11,KHAGARIA,GEN,VALESHWAR PRASAD SINGH,M,,NODATA,IND,1319
Bihar,1990,183,12,KHAGARIA,GEN,MAHESHWARI PD. YADAV,M,,NODATA,IND,1307
Bihar,1990,183,13,KHAGARIA,GEN,NARESH CHANDRA VERMA,M,,NODATA,IND,729
Bihar,1990,183,14,KHAGARIA,GEN,MASTAN SINGH,M,,NODATA,IND,691
Bihar,1990,183,15,KHAGARIA,GEN,MALIK YADAV,M,,NODATA,BKUS,600
Bihar,1990,183,16,KHAGARIA,GEN,DINESH KUMAR DEO,M,,NODATA,ICS(SCS),584
Bihar,1990,183,17,KHAGARIA,GEN,KUMOD,M,,NODATA,IND,315
Bihar,1990,183,18,KHAGARIA,GEN,MUKHTAR YADAV,M,,NODATA,IND,262
Bihar,1990,183,19,KHAGARIA,GEN,KAMLESHWARI PRASAD,M,,NODATA,IND,259
Bihar,1990,183,20,KHAGARIA,GEN,UMESH PD. VERMA,M,,NODATA,IND,250
Bihar,1990,183,21,KHAGARIA,GEN,KUNDAN BHAI PATEL,M,,NODATA,IND,135
Bihar,1990,184,1,ALAULI,SC,PASUPATI KR. PARAS,M,,NODATA,JD,45542
Bihar,1990,184,2,ALAULI,SC,ARUN KUMAR PASWAN,M,,NODATA,INC,17351
Bihar,1990,184,3,ALAULI,SC,SATEYENDRA SADA,M,,NODATA,IND,4362
Bihar,1990,184,4,ALAULI,SC,RAJENDRA PASWAN,M,,NODATA,BKUS,3475
Bihar,1990,184,5,ALAULI,SC,RAJESH KUMAR RAJAK,M,,NODATA,SOP(L),3348
Bihar,1990,184,6,ALAULI,SC,DHANESHWAR SADA,M,,NODATA,IND,2210
Bihar,1990,184,7,ALAULI,SC,SHIV NARAIN CHAUDHARY,M,,NODATA,IND,1788
Bihar,1990,184,8,ALAULI,SC,VIJAY PASWAN,M,,NODATA,LKD(B),1712
Bihar,1990,184,9,ALAULI,SC,VALISHWAR RAJAK,M,,NODATA,IND,1495
Bihar,1990,184,10,ALAULI,SC,SHANKAR SADA,M,,NODATA,IND,1116
Bihar,1990,184,11,ALAULI,SC,RAM CHANDRA MOCHI,M,,NODATA,RPI,784
Bihar,1990,184,12,ALAULI,SC,JHAKAS SADA,M,,NODATA,IND,628
Bihar,1990,184,13,ALAULI,SC,PARMESHWAR DAS,M,,NODATA,BSP,409
Bihar,1990,186,1,JAMALPUR,GEN,UPENDRA PRASAD VERMA,M,,NODATA,JD,48469
Bihar,1990,186,2,JAMALPUR,GEN,AKSHAY LAL SINGH,M,,NODATA,IND,16957
Bihar,1990,186,3,JAMALPUR,GEN,KAMLESHWARI YADAV,M,,NODATA,CPI,11073
Bihar,1990,186,4,JAMALPUR,GEN,SUDHIR KUMAR SINGH,M,,NODATA,INC,9315
